"cin","cout","title","deweyClass","itemtype"
"2007-09-02 20:48:00","2007-08-02 13:09:00","High performance MySQL optimization backups replication and load balancing","005.7565","acbk"
"2007-09-04 11:20:00","2007-07-19 19:41:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-09-04 12:43:00","2007-08-13 12:16:00","SQL clearly explained","005.756","acbk"
"2007-09-04 15:54:00","2007-07-19 17:36:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-04 17:33:00","2007-06-11 17:25:00","SQL clearly explained","005.756","acbk"
"2007-09-04 17:58:00","2007-07-01 13:13:00","Learning SQL","005.7565","acbk"
"2007-09-05 11:23:00","2007-08-08 10:07:00","SQL demystified","005.133","acbk"
"2007-09-05 11:31:00","2007-07-29 13:45:00","SQL demystified","005.133","acbk"
"2007-09-05 12:52:00","2007-08-13 16:00:00","SQL demystified","005.133","acbk"
"2007-09-05 13:39:00","2007-06-29 10:52:00","SQL","005.7565","acbk"
"2007-09-05 15:33:00","2007-07-07 16:35:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-09-05 16:58:00","2007-08-16 11:58:00","Joe Celkos SQL for smarties advanced SQL programming","005.133","acbk"
"2007-09-05 16:59:00","2007-07-01 16:41:00","SQL","005.7565","acbk"
"2007-09-05 17:43:00","2007-09-01 16:04:00","PHP and MySQL Web development","005.72","acbk"
"2007-09-05 18:43:00","2007-08-13 17:58:00","SQL the complete reference","005.7565","acbk"
"2007-09-06 11:13:00","2007-08-13 17:58:00","SQL the complete reference","005.7565","acbk"
"2007-09-06 11:27:00","2007-06-29 10:52:00","SQL","005.7565","acbk"
"2007-09-06 13:19:00","2007-08-06 18:56:00","SQL","005.7565","acbk"
"2007-09-06 14:17:00","2007-08-23 14:32:00","Oracle DBA SQL quick reference","005.7585","acbk"
"2007-09-07 10:24:00","2007-08-14 19:34:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-09-07 10:24:00","2007-08-14 19:34:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-09-07 10:50:00","2007-07-01 13:13:00","Learning SQL","005.7565","acbk"
"2007-09-08 10:32:00","2007-07-24 19:00:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-08 14:02:00","2007-08-20 19:23:00","SQL cookbook","005.7585","acbk"
"2007-09-08 15:19:00","2007-09-01 16:04:00","PHP and MySQL Web development","005.72","acbk"
"2007-09-08 17:04:00","2007-08-17 16:59:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-09 22:39:00","2007-04-26 16:07:00","Transact SQL desk reference","005.7585","acbk"
"2007-09-09 23:23:00","2007-08-02 19:30:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-09-10 11:25:00","2007-08-17 16:59:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-10 12:08:00","2007-08-14 19:34:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-09-10 14:36:00","2007-07-19 17:36:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-10 15:55:00","2007-08-21 17:53:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-09-10 16:27:00","2007-06-28 14:03:00","SQL","005.7565","acbk"
"2007-09-10 17:06:00","2007-08-14 19:34:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-09-10 17:37:00","2007-07-30 15:57:00","Mastering SQL","005.7585","acbk"
"2007-09-11 12:36:00","2007-04-26 16:07:00","Transact SQL desk reference","005.7585","acbk"
"2007-09-12 10:09:00","2007-08-21 19:42:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-12 12:43:00","2007-08-15 10:49:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-09-12 14:15:00","2007-08-21 17:53:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-09-12 14:34:00","2007-08-19 13:23:00","PHP and MySQL Web development","005.72","acbk"
"2007-09-13 10:59:00","2007-08-21 17:53:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-09-13 11:21:00","2007-08-21 19:42:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-13 14:12:00","2007-08-18 12:42:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-09-13 14:49:00","2007-08-02 19:30:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-09-14 10:11:00","2007-08-18 12:42:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-09-14 22:29:00","2007-08-19 13:23:00","PHP and MySQL Web development","005.72","acbk"
"2007-09-15 16:36:00","2007-08-25 16:37:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-16 15:01:00","2007-08-01 17:21:00","SQL cookbook","005.7585","acbk"
"2007-09-16 15:04:00","2007-08-13 19:33:00","gurus guide to Transact SQL","005.756","acbk"
"2007-09-17 12:05:00","2007-08-19 13:23:00","PHP and MySQL Web development","005.72","acbk"
"2007-09-17 15:38:00","2007-09-04 17:39:00","High performance MySQL optimization backups replication and load balancing","005.7565","acbk"
"2007-09-17 22:13:00","2007-07-21 16:45:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-17 23:17:00","2007-08-08 19:55:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-09-19 15:10:00","2007-07-21 16:45:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-19 15:10:00","2007-08-08 19:55:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-09-19 18:02:00","2007-08-25 15:30:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-09-19 19:57:00","2007-08-25 16:37:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-20 11:16:00","2007-08-17 16:59:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-20 13:04:00","2007-08-25 16:37:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-20 15:50:00","2007-08-25 15:30:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-09-20 17:35:00","2007-08-18 15:48:00","Microsoft SQL Server 2000 DTS step by step","005.7585","acbk"
"2007-09-20 17:35:00","2007-08-27 18:40:00","Microsoft Access projects with Microsoft SQL server","005.7585","acbk"
"2007-09-21 15:29:00","2007-08-17 16:59:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-22 11:30:00","2007-08-01 18:59:00","PHP and MySQL Web development","005.72","acbk"
"2007-09-22 12:27:00","2007-08-15 10:49:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-09-22 16:02:00","2007-06-29 10:52:00","Mastering SQL","005.7585","acbk"
"2007-09-22 17:15:00","2007-08-16 11:21:00","SQL clearly explained","005.756","acbk"
"2007-09-23 12:11:00","2007-08-14 19:34:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-09-23 14:24:00","2007-08-18 15:48:00","Microsoft SQL Server 2000 DTS step by step","005.7585","acbk"
"2007-09-24 10:21:00","2007-08-16 11:21:00","SQL clearly explained","005.756","acbk"
"2007-09-24 13:26:00","2007-08-25 15:30:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-09-24 13:30:00","2007-08-29 19:24:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-24 17:08:00","2007-08-30 15:28:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-25 11:52:00","2007-08-18 15:48:00","Microsoft SQL Server 2000 DTS step by step","005.7585","acbk"
"2007-09-25 17:24:00","2007-09-06 19:55:00","Learning SQL","005.7565","acbk"
"2007-09-25 18:43:00","2007-09-06 15:29:00","SQL the complete reference","005.7565","acbk"
"2007-09-26 13:07:00","2007-09-06 19:55:00","Learning SQL","005.7565","acbk"
"2007-09-26 13:41:00","2007-07-28 12:16:00","Oracle8 PL SQL programming","005.7565","acbk"
"2007-09-26 14:59:00","2007-09-11 15:51:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-26 17:18:00","2007-08-01 18:59:00","PHP and MySQL Web development","005.72","acbk"
"2007-09-27 10:47:00","2007-09-06 14:23:00","Learning SQL","005.7565","acbk"
"2007-09-27 10:47:00","2007-09-06 14:23:00","SQL","005.7565","acbk"
"2007-09-27 10:47:00","2007-09-06 14:23:00","SQL demystified","005.133","acbk"
"2007-09-27 12:05:00","2007-09-06 14:23:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-09-27 12:11:00","2007-08-30 19:52:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-09-27 13:05:00","2007-08-15 10:49:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-09-27 14:33:00","2007-08-31 14:56:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-09-27 15:57:00","2007-09-06 15:29:00","SQL the complete reference","005.7565","acbk"
"2007-09-27 19:12:00","2007-08-14 19:34:00","SQL cookbook","005.7585","acbk"
"2007-09-28 10:22:00","2007-09-25 11:56:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-09-28 12:00:00","2007-09-11 15:51:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-09-28 12:06:00","2007-09-06 15:29:00","SQL the complete reference","005.7565","acbk"
"2007-09-28 12:40:00","2007-08-30 15:28:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-09-28 12:40:00","2007-08-13 19:33:00","gurus guide to Transact SQL","005.756","acbk"
"2007-09-28 14:15:00","2007-08-31 14:56:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-09-28 14:22:00","2007-09-05 17:00:00","SQL demystified","005.133","acbk"
"2007-09-28 15:27:00","2007-08-01 18:59:00","PHP and MySQL Web development","005.72","acbk"
"2007-09-29 11:19:00","2007-09-06 19:55:00","SQL demystified","005.133","acbk"
"2007-09-29 13:10:00","2007-09-07 12:33:00","SQL clearly explained","005.756","acbk"
"2007-09-29 13:22:00","2007-08-15 10:49:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-09-29 16:01:00","2007-09-06 14:23:00","SQL","005.7565","acbk"
"2007-09-29 16:37:00","2007-09-06 14:23:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-09-30 14:02:00","2007-09-30 12:53:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-09-30 14:15:00","2007-09-06 14:23:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-10-01 14:37:00","2007-09-06 14:23:00","Learning SQL","005.7565","acbk"
"2007-10-01 15:17:00","2007-09-06 14:23:00","SQL demystified","005.133","acbk"
"2007-10-01 15:19:00","2007-08-30 19:52:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-10-01 17:15:00","2007-08-15 10:49:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-10-01 18:01:00","2007-09-06 14:23:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-10-01 18:57:00","2007-09-20 15:38:00","Transact SQL desk reference","005.7585","acbk"
"2007-10-02 11:05:00","2007-08-19 13:23:00","PHP and MySQL Web development","005.72","acbk"
"2007-10-02 11:23:00","2007-09-11 15:51:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-02 12:24:00","2007-09-06 14:23:00","SQL demystified","005.133","acbk"
"2007-10-02 16:32:00","2007-09-06 19:55:00","SQL demystified","005.133","acbk"
"2007-10-02 17:01:00","2007-09-06 14:23:00","Learning SQL","005.7565","acbk"
"2007-10-02 19:26:00","2007-08-09 12:53:00","Learn Microsoft SQL Server 2000","005.7585","acbk"
"2007-10-03 11:06:00","2007-09-05 17:00:00","SQL demystified","005.133","acbk"
"2007-10-03 15:21:00","2007-09-14 10:47:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-10-03 16:05:00","2007-08-25 15:30:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-10-03 19:21:00","2007-09-28 14:09:00","Learning SQL","005.7565","acbk"
"2007-10-03 19:32:00","2007-09-07 12:33:00","SQL clearly explained","005.756","acbk"
"2007-10-03 19:55:00","2007-09-30 12:53:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-10-04 10:42:00","2007-08-21 14:04:00","Joe Celkos SQL for smarties advanced SQL programming","005.133","acbk"
"2007-10-04 10:45:00","2007-09-07 12:33:00","SQL clearly explained","005.756","acbk"
"2007-10-04 12:22:00","2007-08-14 16:42:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-10-04 12:29:00","2007-07-07 16:35:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-10-04 12:45:00","2007-09-30 12:53:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-10-04 14:27:00","2007-08-25 15:30:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-10-04 16:06:00","2007-09-14 10:47:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-10-04 16:30:00","2007-09-04 18:51:00","MySQL","005.7585","acbk"
"2007-10-04 16:30:00","2007-10-01 17:47:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-10-04 16:30:00","2007-09-13 16:21:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-10-05 11:33:00","2007-09-26 11:48:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-06 14:11:00","2007-08-16 16:56:00","MySQL","005.7585","acbk"
"2007-10-07 15:11:00","2007-10-01 17:47:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-10-07 17:10:00","2007-09-13 16:21:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-10-07 17:11:00","2007-09-04 18:51:00","MySQL","005.7585","acbk"
"2007-10-07 22:13:00","2007-08-01 17:21:00","SQL cookbook","005.7585","acbk"
"2007-10-08 10:14:00","2007-08-15 10:49:00","Learn SQL in three days","005.756","acbk"
"2007-10-08 12:08:00","2007-09-13 13:23:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-10-08 12:45:00","2007-09-13 16:21:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-10-08 12:46:00","2007-09-04 18:51:00","MySQL","005.7585","acbk"
"2007-10-08 13:45:00","2007-09-18 12:29:00","SQL clearly explained","005.756","acbk"
"2007-10-08 14:04:00","2007-09-14 13:49:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-10-08 14:20:00","2007-09-28 14:09:00","Learning SQL","005.7565","acbk"
"2007-10-08 16:55:00","2007-06-29 10:52:00","Mastering SQL","005.7585","acbk"
"2007-10-08 22:16:00","2007-08-30 19:52:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-10-09 10:50:00","2007-08-01 17:21:00","SQL cookbook","005.7585","acbk"
"2007-10-09 15:13:00","2007-09-11 16:22:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-10-10 12:08:00","2007-08-18 15:48:00","Microsoft SQL Server 2000 DTS step by step","005.7585","acbk"
"2007-10-10 14:16:00","2007-09-14 13:49:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-10-10 14:42:00","2007-10-07 12:32:00","SQL clearly explained","005.756","acbk"
"2007-10-10 21:54:00","2007-09-16 13:34:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-11 10:59:00","2007-09-16 13:34:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-11 12:26:00","2007-10-04 16:18:00","Learning SQL","005.7565","acbk"
"2007-10-11 16:14:00","2007-09-16 15:56:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-10-11 18:19:00","2007-09-11 15:51:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-12 11:42:00","2007-09-16 15:56:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-10-12 14:55:00","2007-09-11 16:22:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-10-13 12:57:00","2007-07-21 16:45:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-10-13 15:55:00","2007-09-11 15:51:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-15 11:30:00","2007-07-21 16:45:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-10-15 14:18:00","2007-09-19 17:45:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-10-15 14:31:00","2007-10-07 12:32:00","SQL clearly explained","005.756","acbk"
"2007-10-15 16:00:00","2007-09-10 15:39:00","PHP and MySQL Web development","005.72","acbk"
"2007-10-15 16:29:00","2007-09-20 15:38:00","SQL cookbook","005.7585","acbk"
"2007-10-15 17:24:00","2007-10-15 17:04:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-16 09:53:00","2007-09-26 16:35:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-10-16 10:43:00","2007-08-17 17:51:00","High performance MySQL optimization backups replication and load balancing","005.7565","acbk"
"2007-10-16 16:33:00","2007-09-10 15:39:00","PHP and MySQL Web development","005.72","acbk"
"2007-10-18 10:02:00","2007-08-01 18:59:00","PHP and MySQL Web development","005.72","acbk"
"2007-10-18 10:31:00","2007-09-26 10:28:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-18 11:04:00","2007-09-06 14:23:00","SQL cookbook","005.7585","acbk"
"2007-10-18 11:09:00","2007-08-29 19:21:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-10-18 14:06:00","2007-09-28 15:10:00","Microsoft SQL Server 7 0 database implementation training kit","005.7585","acbk"
"2007-10-19 00:00:00","2007-08-15 18:27:00","Learn SQL in three days","005.756","acbk"
"2007-10-19 12:17:00","2007-08-01 18:59:00","PHP and MySQL Web development","005.72","acbk"
"2007-10-19 17:14:00","2007-09-15 15:33:00","SQL","005.7565","acbk"
"2007-10-20 16:06:00","2007-10-10 19:33:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-10-20 16:06:00","2007-10-01 16:39:00","SQL","005.7565","acbk"
"2007-10-20 16:06:00","2007-10-05 14:43:00","SQL demystified","005.133","acbk"
"2007-10-21 15:12:00","2007-10-20 17:33:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-10-28 10:50:00","2007-09-26 10:28:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-29 10:15:00","2007-10-07 13:21:00","SQL cookbook","005.7585","acbk"
"2007-10-29 10:22:00","2007-09-26 10:28:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-10-29 10:32:00","2007-10-20 17:33:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-10-29 10:35:00","2007-10-06 11:19:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-10-29 12:12:00","2007-09-13 19:09:00","SQL demystified","005.133","acbk"
"2007-10-29 15:57:00","2007-10-03 14:42:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-10-29 16:12:00","2007-10-08 14:28:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-10-29 16:34:00","2007-10-05 13:47:00","Learning SQL","005.7565","acbk"
"2007-11-01 00:00:00","2007-08-06 13:10:00","PHP and MySQL Web development","005.72","acbk"
"2007-11-01 10:10:00","2007-10-04 18:40:00","SQL demystified","005.133","acbk"
"2007-11-01 12:33:00","2007-09-24 19:59:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-01 15:13:00","2007-10-08 19:03:00","MySQL","005.7585","acbk"
"2007-11-03 11:41:00","2007-11-03 11:40:00","Joe Celkos SQL for smarties advanced SQL programming","005.133","acbk"
"2007-11-05 12:54:00","2007-09-24 19:59:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-05 16:35:00","2007-10-16 16:44:00","SQL demystified","005.133","acbk"
"2007-11-06 11:46:00","2007-07-26 13:56:00","Hitchhikers guide to Visual Basic and SQL server","005.133","acbk"
"2007-11-06 19:30:00","2007-08-15 10:49:00","Learn SQL in three days","005.756","acbk"
"2007-11-07 10:10:00","2007-10-16 16:44:00","SQL demystified","005.133","acbk"
"2007-11-07 17:33:00","2007-10-16 17:28:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-11-08 12:59:00","2007-09-24 19:59:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-08 14:23:00","2007-10-16 16:44:00","SQL demystified","005.133","acbk"
"2007-11-08 15:55:00","2007-10-15 15:19:00","Microsoft SQL Server 2000 DTS step by step","005.7585","acbk"
"2007-11-08 22:11:00","2007-10-08 14:28:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-09 10:45:00","2007-09-04 17:39:00","High performance MySQL optimization backups replication and load balancing","005.7565","acbk"
"2007-11-09 15:05:00","2007-09-24 19:59:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-09 17:03:00","2007-10-11 17:28:00","Learning SQL","005.7565","acbk"
"2007-11-09 17:03:00","2007-10-29 17:07:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-09 22:27:00","2007-10-05 14:43:00","SQL demystified","005.133","acbk"
"2007-11-10 11:08:00","2007-10-02 19:59:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-11-10 11:41:00","2007-09-26 10:28:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-11-10 13:20:00","2007-09-25 12:56:00","SQL clearly explained","005.756","acbk"
"2007-11-10 15:07:00","2007-10-03 14:42:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-11-10 15:36:00","2007-10-23 16:36:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-11-10 15:36:00","2007-10-20 12:22:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-11-12 10:10:00","2007-10-05 14:43:00","SQL demystified","005.133","acbk"
"2007-11-12 13:15:00","2007-10-29 17:07:00","PHP and MySQL for dynamic Web sites","005.72","acbk"
"2007-11-12 14:22:00","2007-10-19 11:48:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-11-12 14:31:00","2007-10-22 15:20:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-11-12 19:30:00","2007-09-04 17:39:00","High performance MySQL optimization backups replication and load balancing","005.7565","acbk"
"2007-11-12 21:58:00","2007-10-20 17:33:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-11-13 11:40:00","2007-09-14 13:49:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-11-13 13:32:00","2007-11-04 14:58:00","SQL","005.7565","acbk"
"2007-11-13 13:39:00","2007-10-19 11:48:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-11-13 13:43:00","2007-09-25 12:56:00","SQL clearly explained","005.756","acbk"
"2007-11-13 15:25:00","2007-10-11 17:28:00","Learning SQL","005.7565","acbk"
"2007-11-14 11:24:00","2007-10-22 15:20:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-11-14 13:08:00","2007-10-04 13:41:00","Joe Celkos SQL for smarties advanced SQL programming","005.133","acbk"
"2007-11-14 13:12:00","2007-10-23 16:36:00","Microsoft SQL server 2005 databse essentials step by step","005.7565","acbk"
"2007-11-14 13:44:00","2007-09-04 17:39:00","High performance MySQL optimization backups replication and load balancing","005.7565","acbk"
"2007-11-14 14:24:00","2007-10-22 13:44:00","SQL","005.7565","acbk"
"2007-11-14 15:53:00","2007-09-12 10:22:00","Mastering SQL","005.7585","acbk"
"2007-11-14 15:53:00","2007-09-12 10:22:00","Transact SQL desk reference","005.7585","acbk"
"2007-11-14 15:53:00","2007-09-12 10:22:00","SQL clearly explained","005.756","acbk"
"2007-11-14 15:53:00","2007-10-03 12:27:00","SQL the complete reference","005.7565","acbk"
"2007-11-15 11:13:00","2007-11-04 14:58:00","SQL","005.7565","acbk"
"2007-11-16 12:08:00","2007-11-04 14:58:00","SQL","005.7565","acbk"
"2007-11-16 12:12:00","2007-10-07 15:35:00","Microsoft Access projects with Microsoft SQL server","005.7585","acbk"
"2007-11-16 13:53:00","2007-10-24 16:48:00","SQL cookbook","005.7585","acbk"
"2007-11-16 16:14:00","2007-10-15 16:06:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-16 17:32:00","2007-10-10 18:23:00","Learning SQL","005.7565","acbk"
"2007-11-19 11:48:00","2007-10-27 10:23:00","Sams teach yourself SQL in 21 days","005.7565","acbk"
"2007-11-19 17:06:00","2007-09-20 15:38:00","Transact SQL desk reference","005.7585","acbk"
"2007-11-19 19:04:00","2007-10-12 12:13:00","SQL cookbook","005.7585","acbk"
"2007-11-20 12:08:00","2007-09-23 16:21:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-11-20 12:41:00","2007-10-26 12:41:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-11-20 14:34:00","2007-08-02 13:09:00","High performance MySQL optimization backups replication and load balancing","005.7565","acbk"
"2007-11-20 16:02:00","2007-10-08 19:03:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-11-20 18:41:00","2007-10-15 16:06:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-21 09:39:00","2007-10-15 16:06:00","Sams teach yourself PHP MySQL and Apache all in one","005.72","acbk"
"2007-11-21 09:47:00","2007-10-03 14:42:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-11-21 15:07:00","2007-11-03 11:42:00","Joe Celkos SQL for smarties advanced SQL programming","005.133","acbk"
"2007-11-21 16:03:00","2007-11-01 19:50:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-11-21 22:05:00","2007-10-08 19:03:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-11-23 10:15:00","2007-10-20 17:33:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-11-23 13:53:00","2007-11-02 17:20:00","SQL demystified","005.133","acbk"
"2007-11-23 14:01:00","2007-10-26 12:41:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-11-23 14:09:00","2007-11-17 14:55:00","Web database applications with PHP and MySQL","005.2762","acbk"
"2007-11-23 15:37:00","2007-10-10 18:23:00","Learning SQL","005.7565","acbk"
"2007-11-25 14:24:00","2007-11-04 14:21:00","Oracle DBA SQL quick reference","005.7585","acbk"
"2007-11-25 14:36:00","2007-11-02 16:23:00","SQL demystified","005.133","acbk"
"2007-11-25 14:37:00","2007-11-02 16:23:00","SQL","005.7565","acbk"
"2007-11-25 16:36:00","2007-10-18 17:58:00","Learn Microsoft SQL Server 2000","005.7585","acbk"
"2007-11-26 11:28:00","2007-11-17 14:55:00","High performance MySQL optimization backups replication and load balancing","005.7565","acbk"
"2007-11-26 11:30:00","2007-11-01 19:50:00","Microsoft SQL Server 2005 for dummies","005.376","acbk"
"2007-11-26 11:58:00","2007-10-08 19:03:00","Sams teach yourself MySQL in 21 days","005.7585","acbk"
"2007-11-26 12:46:00","2007-10-20 17:33:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-11-26 13:17:00","2007-10-26 12:41:00","Build your own database driven website using PHP MySQL","005.2762","acbk"
"2007-11-26 15:04:00","2007-10-20 15:29:00","Web database applications with PHP and MySQL","005.2762","acbk"
